IP,Harmless,Malicious,Suspicious,Timeout,Undetected
1.170.235.242,0,0,0,0,87
1.170.236.170,63,1,0,0,24
1.162.224.94,0,0,0,0,87
1.172.221.37,63,1,0,0,24
1.170.2.102,63,0,0,0,25
1.168.194.29,64,1,0,0,23
1.168.184.76,0,0,0,0,87
59.97.169.90,60,8,0,0,20
66.110.179.66,55,11,1,0,21
202.29.80.11,60,8,1,0,19
31.204.154.58,59,6,1,0,22
113.203.238.130,54,14,2,0,18
181.112.55.130,53,12,1,0,22
93.189.44.203,56,8,1,0,23
186.167.16.242,55,11,1,0,21
65.166.113.113,54,10,1,0,23
82.113.204.228,56,9,1,0,22
46.151.52.73,55,9,1,0,23
185.61.149.242,55,11,1,0,21
91.226.93.51,56,8,1,0,23
176.53.0.103,57,8,1,0,22
5.206.225.104,55,12,1,0,20
117.198.248.161,56,11,1,0,20
85.143.223.89,54,12,1,0,21
82.208.40.11,55,10,1,0,22
190.154.155.34,55,10,1,0,22
125.7.152.55,55,10,1,0,22
92.63.88.87,54,10,1,0,23
64.85.233.8,55,12,1,0,20
210.2.86.72,51,17,1,0,19
119.235.89.86,57,9,1,0,21
179.43.154.136,50,17,2,0,19
95.214.107.21,56,13,1,0,18
203.192.214.139,57,9,1,0,21
141.255.161.185,57,10,2,0,19
175.181.103.224,56,10,1,0,21
91.220.131.58,56,9,1,0,22
213.252.244.27,58,11,1,0,18
175.107.13.51,57,9,1,0,21
180.178.38.170,54,13,1,0,20
103.229.125.186,56,10,1,0,21
95.214.53.214,56,9,1,0,22
120.61.1.114,57,9,1,0,21
200.58.91.74,58,8,1,0,21
200.58.89.114,50,15,1,0,22
96.43.141.186,58,9,1,0,20
95.163.107.14,56,9,1,0,22
94.52.68.72,58,8,1,0,21
178.95.197.248,58,7,1,0,22
179.43.154.138,55,13,2,0,18
88.150.157.14,58,9,1,0,20
175.107.0.165,59,7,1,0,21
37.220.35.36,55,10,1,0,22
80.255.3.67,58,9,1,0,20
117.194.161.15,58,8,0,0,22
188.93.234.203,56,9,1,0,22
154.70.153.175,56,10,1,0,21
130.0.234.172,57,9,1,0,21
5.231.53.84,58,8,0,0,22
190.128.135.130,54,12,1,0,21
95.163.121.33,56,9,1,0,22
31.6.71.85,55,10,1,0,22
185.86.149.186,55,10,1,0,22
95.163.121.217,57,8,1,0,22
91.209.77.86,58,8,1,0,21
91.188.117.157,54,10,1,0,23
219.222.118.102,54,11,1,0,22
193.120.55.242,53,13,1,0,21
208.123.130.173,54,13,1,0,20
178.251.228.142,57,8,1,0,22
199.7.234.100,57,8,1,0,22
59.99.40.98,57,8,1,0,22
115.97.18.20,56,9,1,0,22
117.207.237.15,56,9,1,0,22
59.99.130.197,61,6,1,0,20
27.54.123.76,57,8,1,0,22
61.247.183.18,55,13,1,0,19
59.99.129.222,59,9,1,0,19
59.94.180.136,57,8,1,0,22
82.80.138.72,57,11,1,0,19
59.95.69.121,58,10,1,0,19
91.109.178.6,59,5,1,0,23
59.99.41.52,57,8,1,0,22
27.6.200.10,57,8,1,0,22
223.178.83.61,59,8,3,0,18
190.109.228.156,54,16,1,0,17
59.99.132.240,57,10,1,0,20
180.124.225.192,59,6,1,0,22
79.126.114.218,63,0,1,0,24
79.126.115.110,63,0,1,0,24
117.60.26.195,59,6,1,0,22
185.11.146.212,58,7,1,0,22
91.109.178.8,55,10,1,0,22
151.80.9.113,63,1,1,0,23
117.219.145.173,56,11,1,0,20
117.216.7.72,54,14,1,0,19
60.241.184.209,57,9,1,0,21
89.163.237.45,57,8,1,0,22
94.249.93.70,56,9,2,0,21
59.99.41.1,58,8,0,0,22
117.194.160.174,57,11,1,0,19
107.160.244.6,58,8,1,0,21
117.211.40.228,56,11,1,0,20
31.209.98.18,60,6,3,0,19
117.195.91.61,60,9,0,0,19
71.17.10.8,57,8,1,0,22
123.194.35.146,55,12,1,0,20
117.194.163.232,56,9,1,0,22
213.42.26.110,56,10,1,0,21
185.198.59.121,56,9,1,0,22
59.94.204.153,61,8,0,0,19
217.165.84.103,57,12,1,0,18
212.60.72.34,59,8,3,0,18
213.152.161.149,54,13,1,0,20
62.102.148.154,57,12,1,0,18
104.254.90.251,58,8,2,0,20
196.20.68.81,54,12,1,0,21
117.195.83.5,59,9,1,0,19
190.107.177.239,55,14,2,0,17
176.123.6.155,56,8,1,0,23
213.152.161.35,55,13,1,0,19
166.78.144.80,55,10,2,0,21
103.40.102.87,57,7,1,0,23
217.118.83.189,0,0,0,0,87
119.59.124.163,52,18,1,0,17
59.93.22.236,56,9,1,0,22
84.235.46.149,60,8,1,0,19
122.176.63.44,52,14,2,0,20
79.124.59.170,56,10,4,0,18
83.220.172.27,60,5,2,0,21
104.244.76.190,58,8,0,0,22
107.170.208.25,57,11,1,0,19
192.160.102.170,59,8,1,0,20
59.97.169.66,58,8,0,0,22
120.27.186.114,58,7,2,0,21
103.10.65.117,64,0,1,0,23
201.242.159.181,54,12,2,0,20
198.20.69.98,56,13,2,0,17
60.220.108.127,59,6,1,0,22
87.236.215.151,55,11,1,0,21
148.244.114.150,60,6,1,0,21
116.203.10.3,58,8,1,0,21
116.202.101.219,58,10,0,0,20
59.99.40.68,54,9,1,0,24
5.39.220.78,54,12,3,0,19
41.77.11.130,54,12,3,0,19
199.249.230.27,58,8,1,0,21
146.0.77.15,54,13,3,0,18
84.200.56.34,55,9,1,0,23
31.28.225.233,57,7,1,0,23
117.221.178.158,58,6,1,0,23
185.104.194.156,55,12,4,0,17
117.194.173.94,57,8,0,0,23
89.234.157.254,57,10,1,0,20
95.128.43.164,57,10,2,0,19
95.142.161.63,54,14,1,0,19
72.14.179.10,61,4,1,0,22
80.241.60.207,60,6,1,0,21
80.67.172.162,55,12,2,0,19
82.221.139.190,61,5,1,0,21
79.143.186.17,61,4,1,0,22
71.19.144.106,52,14,1,0,21
95.143.193.125,59,8,1,0,20
94.230.208.147,54,12,2,0,20
94.230.208.148,54,13,1,0,20
82.221.131.71,55,11,3,0,19
66.146.193.33,52,14,2,0,20
82.221.131.5,55,12,2,0,19
82.221.128.191,52,15,2,0,19
91.203.145.116,55,11,2,0,20
54.36.108.162,58,9,2,0,19
86.104.194.13,60,6,1,0,21
85.93.218.204,53,14,1,0,20
87.118.116.90,51,17,1,0,19
87.118.122.30,54,12,1,0,21
87.118.122.51,53,14,1,0,20
77.81.247.72,58,8,1,0,21
185.220.101.12,50,17,2,0,19
185.86.148.90,57,10,1,0,20
185.220.101.41,51,15,4,0,18
185.220.101.42,53,13,3,0,19
144.217.80.80,55,12,1,0,20
185.220.101.10,50,16,1,0,21
185.220.101.44,51,16,2,0,19
185.220.101.45,52,14,2,0,20
185.220.101.46,52,16,3,0,17
91.92.109.43,58,9,1,0,20
185.220.101.47,53,14,1,0,20
199.249.230.68,54,13,1,0,20
199.249.230.71,54,13,1,0,20
199.249.230.69,54,13,1,0,20
74.82.47.194,54,13,2,0,19
95.216.107.148,64,1,1,0,22
87.118.110.27,51,17,2,0,18
185.56.171.94,53,14,2,0,19
87.118.116.103,52,16,3,0,17
198.58.107.53,58,8,2,0,20
198.50.191.95,60,6,1,0,21
185.34.33.2,53,14,2,0,19
185.129.62.62,55,12,2,0,19
185.129.62.63,53,13,3,0,19
216.239.90.19,57,9,2,0,20
185.220.101.0,53,14,2,0,19
185.220.101.1,51,16,1,0,20
185.220.101.9,56,12,1,0,19
185.220.101.17,53,14,2,0,19
185.220.101.4,53,14,1,0,20
185.220.101.34,52,16,3,0,17
185.220.101.33,55,12,1,0,20
185.220.101.35,51,17,2,0,18
185.220.101.40,53,14,3,0,18
185.220.101.36,54,13,3,0,18
185.220.101.37,54,13,2,0,19
185.220.101.38,53,15,2,0,18
185.220.100.252,50,18,1,0,19
185.220.100.254,53,14,3,0,18
185.220.100.255,50,17,4,0,17
185.220.100.253,54,14,2,0,18
192.42.116.20,53,14,2,0,19
199.249.230.66,57,11,1,0,19
199.249.230.67,54,13,1,0,20
199.249.230.64,57,11,1,0,19
37.228.129.5,54,13,1,0,20
199.249.230.119,56,11,1,0,20
217.12.221.131,58,8,1,0,21
199.249.230.122,54,13,1,0,20
199.249.230.123,53,12,2,0,21
199.249.230.121,52,16,1,0,19
199.249.230.120,54,13,1,0,20
185.42.170.203,57,9,2,0,20
185.130.44.108,57,9,2,0,20
212.21.66.6,57,9,2,0,20
171.25.193.78,50,17,4,0,17
109.69.67.17,55,13,1,0,19
109.169.33.163,58,8,1,0,21
213.252.140.118,55,11,1,0,21
109.201.133.100,55,12,1,0,20
213.95.149.22,55,12,1,0,20
185.220.101.8,53,14,2,0,19
185.220.101.16,52,15,2,0,19
185.220.101.28,53,15,2,0,18
185.220.101.30,49,18,3,0,18
185.220.101.29,51,17,1,0,19
185.220.101.32,50,17,3,0,18
185.220.101.27,54,14,3,0,17
185.220.101.3,53,14,1,0,20
192.42.116.19,55,12,2,0,19
185.220.101.31,55,14,1,0,18
185.233.100.23,53,13,2,0,20
199.249.230.113,54,13,1,0,20
199.249.230.112,54,12,1,0,21
199.249.230.114,54,12,1,0,21
199.249.230.116,54,13,2,0,19
199.249.230.115,56,12,1,0,19
199.249.230.118,54,13,1,0,20
199.249.230.117,56,11,1,0,20
37.48.120.196,61,5,1,0,21
171.25.193.77,53,15,4,0,16
171.25.193.20,51,17,3,0,17
166.70.207.2,56,12,2,0,18
171.25.193.235,54,14,2,0,18
178.20.55.16,52,14,4,0,18
171.25.193.25,51,17,3,0,17
46.183.222.166,64,4,0,0,20
45.79.144.222,60,6,1,0,21
185.220.101.21,49,18,3,0,18
185.220.101.20,50,17,2,0,19
185.220.101.25,54,14,2,0,18
185.220.101.26,54,14,3,0,17
185.220.101.24,52,15,2,0,19
200.122.181.2,57,9,1,0,21
185.220.101.22,53,14,1,0,20
185.113.128.30,52,15,2,0,19
185.220.101.7,53,14,1,0,20
185.227.68.78,58,9,1,0,20
162.247.74.74,55,12,2,0,19
37.9.231.195,61,5,1,0,21
185.220.101.70,53,14,1,0,20
185.220.101.69,54,12,2,0,20
185.220.101.68,53,13,2,0,20
178.175.148.161,62,4,1,0,21
199.249.230.104,54,14,2,0,18
199.249.230.105,57,9,1,0,21
199.249.230.108,56,10,1,0,21
199.249.230.110,57,11,1,0,19
199.249.230.106,56,10,1,0,21
199.249.230.111,56,10,1,0,21
199.249.230.107,56,11,1,0,20
199.249.230.109,54,12,2,0,20
104.244.78.233,59,8,2,0,19
138.59.18.110,55,12,1,0,20
162.247.72.199,57,9,2,0,20
176.58.89.182,55,11,1,0,21
194.88.143.66,54,13,2,0,19
185.100.87.192,53,13,3,0,19
178.17.174.198,55,11,1,0,21
207.192.70.250,61,4,1,0,22
178.17.170.23,54,13,1,0,20
185.220.101.2,54,13,1,0,20
185.220.101.15,50,15,2,0,21
195.176.3.24,57,10,1,0,20
195.176.3.23,55,12,2,0,19
192.42.116.18,52,16,3,0,17
192.42.116.28,55,13,1,0,19
162.247.74.213,56,10,4,0,18
162.247.74.204,54,13,3,0,18
162.247.74.216,55,12,4,0,17
162.247.74.27,56,10,3,0,19
162.247.74.7,55,11,4,0,18
162.247.74.217,53,13,4,0,18
162.247.74.206,55,11,3,0,19
162.247.74.200,52,15,4,0,17
130.149.80.199,56,12,1,0,19
178.17.171.102,52,16,3,0,17
199.249.230.89,55,11,1,0,21
199.249.230.88,55,12,1,0,20
199.249.230.87,50,16,1,0,21
185.220.101.64,54,13,3,0,18
185.220.101.62,51,15,3,0,19
185.220.101.66,52,15,3,0,18
185.220.101.65,54,12,2,0,20
185.220.101.67,53,14,2,0,19
199.249.230.100,55,12,1,0,20
199.249.230.103,57,10,1,0,20
199.249.230.102,56,10,1,0,21
199.249.230.101,58,11,1,0,18
185.220.101.61,52,16,3,0,17
162.247.73.192,54,13,3,0,18
104.244.74.97,56,12,1,0,19
176.58.100.98,55,12,1,0,20
176.10.107.180,55,12,2,0,19
176.121.81.51,61,6,1,0,20
185.100.86.128,56,12,1,0,19
185.100.87.139,54,14,3,0,17
118.163.74.160,60,5,1,0,22
128.31.0.13,56,11,1,0,20
185.220.101.6,51,16,2,0,19
185.220.101.14,54,13,2,0,19
192.42.116.13,55,11,2,0,20
160.119.249.240,61,6,2,0,19
185.191.204.254,56,11,1,0,20
192.42.116.17,53,15,2,0,18
192.42.116.15,54,13,1,0,20
192.42.116.14,54,14,2,0,18
185.220.102.7,55,11,2,0,20
192.42.116.22,53,13,3,0,19
192.42.116.23,55,12,2,0,19
192.42.116.26,54,12,2,0,20
192.42.116.27,55,11,1,0,21
192.42.116.25,56,11,2,0,19
192.42.116.24,57,10,3,0,18
185.220.102.8,51,16,2,0,19
199.249.230.79,54,13,1,0,20
199.249.230.80,55,12,0,0,21
199.249.230.83,57,9,1,0,21
199.249.230.81,58,10,1,0,19
199.249.230.86,54,14,1,0,19
199.249.230.84,56,11,1,0,20
199.249.230.82,54,12,1,0,21
185.220.101.56,52,15,3,0,18
185.220.101.57,54,13,2,0,19
185.220.101.60,51,15,3,0,19
185.220.101.58,52,17,3,0,16
125.212.241.131,60,5,1,0,22
23.129.64.219,52,15,3,0,18
23.129.64.218,52,16,3,0,17
23.129.64.217,51,17,4,0,16
104.192.0.18,54,14,3,0,17
204.194.29.4,54,13,1,0,20
204.8.156.142,52,16,2,0,18
185.100.85.132,53,14,1,0,20
185.220.101.5,52,15,2,0,19
185.220.101.18,51,15,2,0,20
185.10.68.195,58,9,1,0,20
185.220.102.4,53,14,2,0,19
185.220.102.6,52,14,2,0,20
173.249.57.253,50,17,2,0,19
199.249.230.73,56,11,2,0,19
199.249.230.75,56,10,1,0,21
199.249.230.74,53,13,1,0,21
199.249.230.78,56,12,1,0,19
199.249.230.76,56,11,1,0,20
199.249.230.77,56,10,1,0,21
185.220.101.52,53,14,1,0,20
185.220.101.51,53,14,2,0,19
185.220.101.50,54,15,3,0,16
185.220.101.55,53,15,1,0,19
185.220.101.53,54,14,3,0,17
185.220.101.54,53,14,3,0,18
204.85.191.9,55,13,1,0,19
180.150.226.99,61,6,1,0,20
204.85.191.8,55,12,1,0,20
23.129.64.210,50,17,2,0,19
23.129.64.215,52,14,3,0,19
23.129.64.211,52,15,3,0,18
23.129.64.214,53,14,2,0,19
23.129.64.216,49,18,4,0,17
23.129.64.212,50,17,2,0,19
23.129.64.213,52,15,3,0,18
103.236.201.88,56,11,2,0,19
149.56.44.47,53,14,2,0,19
198.96.155.3,54,14,2,0,18
185.220.101.13,50,18,2,0,18
188.68.45.180,59,6,1,0,22
199.249.230.72,54,13,1,0,20
185.220.101.48,53,15,2,0,18
185.220.101.49,53,14,2,0,19
179.48.251.188,59,6,2,0,21
103.252.7.238,55,12,1,0,20
185.103.96.143,54,12,1,0,21
117.201.202.206,56,8,1,0,23
130.193.123.34,58,6,2,0,22
117.194.162.216,54,9,1,0,24
190.109.178.222,53,12,1,0,22
117.215.214.22,58,5,1,0,24
114.235.248.241,54,10,1,0,23
185.70.186.150,55,10,1,0,22
185.117.215.9,56,11,2,0,19
103.28.52.93,60,8,1,0,19
89.187.143.31,55,11,1,0,21
130.204.161.3,53,13,1,0,21
185.248.160.21,60,5,0,0,23
160.202.162.186,58,8,1,0,21
117.194.164.128,56,7,1,0,24
117.198.165.179,54,9,1,0,24
197.232.26.239,57,8,2,0,21
178.141.146.117,57,9,1,0,21
82.146.58.216,52,12,1,0,23
31.210.117.131,56,8,1,0,23
117.194.167.174,55,8,1,0,24
103.31.249.234,57,6,1,0,24
210.73.213.46,55,10,2,0,21
139.190.239.232,60,6,1,0,21
167.86.94.107,53,13,2,0,20
46.20.35.74,61,6,3,0,18
59.99.40.222,57,6,1,0,24
117.213.47.58,54,10,1,0,23
176.8.55.92,63,1,1,0,23
59.97.169.159,64,0,1,0,23
2.95.30.122,62,2,1,0,23
95.25.71.31,64,0,1,0,23
180.178.189.34,63,1,1,0,23
115.178.27.33,64,0,1,0,23
109.196.187.208,64,0,1,0,23
124.43.64.233,63,0,1,0,24
180.148.209.190,64,0,1,0,23
117.195.83.8,64,0,1,0,23
164.132.200.121,62,2,1,0,23
178.72.78.47,64,1,1,0,22
109.237.97.141,61,2,3,0,22
178.72.68.8,62,1,1,0,24
180.178.190.150,64,0,1,0,23
178.72.68.90,63,1,1,0,23
178.72.70.110,61,2,1,0,24
213.178.34.190,64,0,1,0,23
117.207.237.135,63,0,1,0,24
164.132.108.171,61,1,2,0,24
180.178.190.37,64,0,1,0,23
59.94.132.44,60,3,1,0,24
79.56.192.128,62,1,1,0,24
59.99.41.204,60,3,1,0,24
46.211.241.39,63,0,1,0,24
194.44.38.51,64,3,0,0,21
202.168.229.110,63,0,1,0,24
59.94.134.222,60,4,1,0,23
113.160.133.8,63,0,1,0,24
95.38.74.75,63,0,1,0,24
164.132.172.220,63,0,1,0,24
180.178.189.76,63,1,1,0,23
180.178.188.222,63,1,1,0,23
46.153.152.177,63,0,1,0,24
178.72.70.160,59,6,1,0,22
117.196.17.4,63,0,1,0,24
180.178.189.50,62,2,1,0,23
82.191.238.172,65,0,1,0,22
201.43.143.92,63,0,2,0,23
178.72.78.52,61,2,1,0,24
118.97.45.30,64,0,1,0,23
117.205.4.136,63,1,1,0,23
143.215.130.33,63,1,1,0,23
95.141.142.46,60,3,2,0,23
178.72.71.54,61,1,1,0,25
183.91.7.106,63,0,1,0,24
195.34.91.127,61,5,1,0,21
124.109.38.217,62,1,1,0,24
27.109.119.60,64,0,1,0,23
91.222.170.103,64,0,1,0,23
178.72.78.126,62,3,1,0,22
103.23.135.78,64,0,1,0,23
78.106.220.129,58,5,1,0,24
91.187.121.119,63,0,1,0,24
94.156.58.198,63,1,1,0,23
178.72.77.167,64,1,1,0,22
178.72.78.136,62,3,1,0,22
178.72.70.167,61,2,1,0,24
27.128.226.95,62,2,2,0,22
117.199.234.103,64,0,1,0,23
180.178.188.150,62,2,1,0,23
85.174.205.255,63,1,1,0,23
178.72.71.126,64,0,1,0,23
116.73.206.203,63,0,1,0,24
59.99.41.45,62,2,1,0,23
131.253.18.11,65,0,1,0,22
186.33.86.218,61,3,1,0,23
131.253.18.12,65,1,1,0,21
223.179.146.27,64,0,1,0,23
202.166.164.46,61,5,2,0,20
2.95.58.158,64,0,1,0,23
111.125.66.146,63,1,1,0,23
115.197.203.117,63,0,1,0,24
200.74.158.82,63,0,1,0,24
193.84.22.89,63,0,1,0,24
49.71.142.141,63,0,1,0,24
49.89.225.74,61,4,1,0,22
194.143.136.122,63,1,1,0,23
115.127.13.235,61,2,1,0,24
31.41.59.29,62,2,1,0,23
197.159.9.29,61,2,1,0,24
218.65.6.122,62,1,1,0,24
201.87.244.10,63,1,1,0,23
210.245.54.103,61,5,2,0,20
59.93.21.183,58,5,1,0,24
117.196.54.136,63,3,0,0,22
109.188.125.13,58,6,1,0,23
109.188.124.25,58,6,1,0,23
109.188.125.3,59,5,1,0,23
139.0.6.91,63,1,2,0,22
200.50.124.165,63,0,1,0,24
103.244.245.254,60,3,1,0,24
198.61.227.6,61,4,1,0,22
109.188.127.28,58,6,1,0,23
201.234.180.155,63,0,1,0,24
184.168.221.17,62,0,1,0,25
122.52.159.39,63,1,1,0,23
87.255.51.230,59,4,1,0,24
69.195.129.71,63,0,1,0,24
198.50.200.139,60,3,1,0,24
68.206.21.41,63,0,1,0,24
109.232.223.115,61,3,1,0,23
77.76.228.4,62,2,1,0,23
72.52.4.91,65,0,1,0,22
187.217.183.146,66,0,0,0,22
81.30.158.81,63,0,1,0,24
31.172.30.4,61,2,1,0,24
193.110.157.49,63,0,1,0,24
146.185.135.43,60,2,1,0,25
185.27.134.131,62,1,1,0,24
5.199.171.58,59,4,1,0,24
94.103.175.86,63,0,1,0,24
189.236.206.143,63,0,1,0,24
162.247.72.216,64,0,1,0,23
31.192.228.185,59,6,1,0,22
217.12.204.104,59,4,1,0,24
185.17.184.228,60,3,1,0,24
71.19.157.127,59,6,1,0,22
162.247.72.27,62,1,1,0,24
141.138.141.208,61,3,1,0,23
104.237.152.195,63,1,1,0,23
193.111.136.162,63,0,1,0,24
92.222.28.243,63,0,1,0,24
108.167.140.20,63,0,1,0,24
212.83.40.238,61,4,1,0,22
199.59.243.120,65,1,1,0,21
178.32.53.131,62,1,1,0,24
65.181.112.128,63,0,1,0,24
62.210.87.30,63,0,1,0,24
62.210.87.71,63,0,1,0,24
91.219.236.232,61,2,1,0,24
46.28.110.136,61,2,1,0,24
176.114.0.120,61,3,2,0,22
212.83.40.239,63,0,1,0,24
107.170.1.205,56,8,1,0,23
146.185.128.226,59,6,1,0,22
193.232.240.11,64,0,1,0,23
46.166.188.208,58,5,1,0,24
37.48.109.107,60,5,1,0,22
199.87.154.251,59,4,1,0,24
45.33.48.204,61,2,1,0,24
108.167.180.12,65,0,1,0,22
5.28.62.85,63,0,1,0,24
188.126.81.155,60,3,1,0,24
166.62.28.107,63,2,1,0,22
207.244.78.3,62,1,1,0,24
149.202.42.188,58,6,1,0,23
209.66.119.150,60,3,1,0,24
116.68.102.237,60,3,1,0,24
185.53.178.12,64,0,1,0,23
141.8.225.244,65,0,1,0,22
212.83.185.105,64,0,1,0,23
210.92.18.118,62,1,1,0,24
212.47.238.193,60,4,2,0,22
46.166.190.182,58,5,1,0,24
174.127.99.132,61,2,1,0,24
109.188.126.11,58,6,1,0,23
46.149.184.5,64,0,1,0,23
217.160.2.23,64,0,1,0,23
185.104.120.7,58,6,1,0,23
223.81.192.191,63,0,1,0,24
158.69.208.131,58,6,1,0,23
216.17.99.183,61,2,1,0,24
82.211.19.129,61,3,1,0,23
108.61.123.73,59,5,1,0,23
158.69.194.36,61,2,1,0,24
178.32.53.94,60,3,1,0,24
185.76.35.11,59,4,1,0,24
186.42.192.22,64,0,1,0,23
185.38.151.64,63,0,1,0,24
118.174.3.106,61,2,1,0,24
113.161.8.108,62,1,1,0,24
89.238.212.68,62,4,1,0,21
78.39.117.17,61,3,1,0,23
128.153.145.125,60,3,1,0,24
149.202.44.177,60,4,1,0,23
193.200.241.195,59,5,1,0,23
49.88.121.163,63,0,1,0,24
45.56.90.85,60,4,1,0,23
212.47.227.72,61,2,1,0,24
91.234.33.250,61,3,1,0,23
82.221.129.96,62,4,1,0,21
46.39.102.250,58,5,1,0,24
72.34.42.146,65,0,1,0,22
199.175.49.21,63,0,1,0,24
45.79.85.112,60,4,1,0,23
46.148.26.78,58,5,1,0,24
92.222.103.234,60,4,1,0,23
95.31.22.193,64,0,1,0,23
185.100.85.191,59,4,1,0,24
27.116.21.219,60,3,2,0,23
118.69.176.205,64,0,1,0,23
116.107.184.31,63,0,1,0,24
198.134.125.78,58,6,1,0,23
104.168.177.9,61,2,1,0,24
185.86.13.130,61,5,1,0,21
51.254.215.7,61,2,1,0,24
31.16.91.237,58,6,1,0,23
84.251.91.165,59,4,1,0,24
187.44.138.226,64,0,1,0,23
101.98.11.146,58,5,1,0,24
217.12.201.109,60,4,1,0,23
46.28.111.122,60,3,1,0,24
151.100.179.50,63,1,1,0,23
138.97.240.250,64,0,1,0,23
201.76.186.230,63,0,1,0,24
192.64.119.234,63,0,1,0,24
89.35.178.104,59,4,1,0,24
89.33.246.114,59,4,1,0,24
5.255.80.27,59,5,1,0,23
113.176.70.96,63,1,1,0,23
192.254.232.176,62,1,2,0,23
87.120.254.200,60,4,1,0,23
93.219.113.201,58,5,1,0,24
27.50.94.251,62,2,1,0,23
185.100.87.63,58,6,1,0,23
46.101.138.211,58,5,1,0,24
107.182.131.117,55,8,2,0,23
116.68.98.252,63,1,1,0,23
197.211.53.25,64,0,1,0,23
163.172.152.231,64,0,1,0,23
41.138.60.225,62,1,1,0,24
59.93.29.14,59,4,1,0,24
213.74.133.14,63,0,1,0,24
146.185.139.55,61,2,1,0,24
163.172.209.46,61,2,1,0,24
163.172.154.105,60,3,1,0,24
59.99.43.205,60,3,1,0,24
87.185.31.200,58,5,1,0,24
120.50.19.10,61,3,1,0,23
185.69.168.112,59,5,1,0,23
163.172.158.208,58,6,1,0,23
146.0.77.50,57,6,1,0,24
158.58.170.186,60,3,1,0,24
163.172.38.173,60,3,1,0,24
196.200.16.23,64,0,1,0,23
201.110.183.154,64,0,1,0,23
81.170.184.90,58,5,1,0,24
177.85.98.227,59,5,1,0,23
185.86.149.97,60,4,1,0,23
163.172.43.52,61,3,1,0,23
89.36.208.231,58,6,1,0,23
85.90.244.52,61,4,1,0,22
94.183.112.60,63,1,1,0,23
200.5.112.180,63,1,1,0,23
58.137.148.186,64,1,1,0,22
181.189.148.98,62,5,0,0,21
41.200.247.222,60,5,3,0,20
163.172.211.135,60,3,1,0,24
91.140.233.130,63,0,1,0,24
27.106.62.214,60,5,1,0,22
149.56.99.37,61,4,1,0,22
149.56.99.38,62,2,1,0,23
212.156.149.146,61,3,2,0,22
149.202.62.12,58,6,1,0,23
190.14.228.17,63,0,1,0,24
41.33.58.100,63,0,1,0,24
117.215.207.136,64,0,1,0,23
108.28.164.248,58,5,1,0,24
46.101.197.155,59,4,1,0,24
167.114.238.104,60,3,1,0,24
45.55.178.34,63,0,1,0,24
103.214.54.82,61,2,1,0,24
94.26.2.74,63,1,1,0,23
5.196.58.96,60,3,1,0,24
163.172.143.114,62,1,1,0,24
185.128.40.220,58,5,1,0,24
85.207.155.39,61,2,1,0,24
181.143.253.106,61,3,1,0,23
139.59.9.200,61,3,1,0,23
185.61.138.104,63,0,1,0,24
181.143.153.250,63,0,1,0,24
178.32.53.124,63,0,1,0,24
101.0.54.130,61,3,1,0,23
37.187.247.3,60,5,1,0,22
104.236.58.27,63,1,1,0,23
92.222.92.152,58,5,1,0,24
212.47.247.226,59,4,1,0,24
108.61.187.24,59,4,1,0,24
186.205.89.48,62,1,1,0,24
193.138.219.231,58,6,1,0,23
64.137.178.3,60,4,1,0,23
31.31.72.43,58,6,1,0,23
178.62.18.173,60,3,1,0,24
119.17.192.102,63,0,1,0,24
59.93.84.191,64,0,1,0,23
98.124.243.32,65,0,1,0,22
119.93.79.68,64,0,1,0,23
212.47.248.81,59,4,1,0,24
162.210.173.109,61,3,1,0,23
197.254.106.218,60,5,1,0,22
14.176.1.82,59,5,1,0,23
117.239.224.138,64,0,1,0,23
41.33.197.132,61,2,2,0,23
188.161.150.22,62,3,1,0,22
116.68.103.36,62,1,1,0,24
181.143.243.98,60,4,1,0,23
159.203.30.48,59,5,1,0,23
178.159.36.185,62,4,0,0,22
67.205.149.140,55,9,1,0,23
185.62.189.56,63,0,1,0,24
185.234.216.59,64,0,1,0,23
185.107.70.202,53,11,1,0,23
185.242.113.224,58,6,1,0,23
